Date,VZ_Close_Last,T_Close_Last
4/8/2019,59.13,25.35
4/5/2019,59.09,25.31
4/4/2019,58.99,25.02
4/3/2019,58.87,24.94
4/2/2019,58.53,24.75
4/1/2019,59.09,25.00
3/29/2019,59.13,24.54
3/28/2019,59.08,24.27
3/27/2019,60.88,24.57
3/26/2019,60.63,24.56
3/25/2019,60.08,24.08
3/22/2019,59.76,24.31
3/21/2019,58.29,24.31
3/20/2019,57.67,23.87
3/19/2019,57.50,24.01
3/18/2019,58.07,24.10
3/15/2019,58.39,24.00
3/14/2019,57.95,23.69
3/13/2019,57.66,23.69
3/12/2019,57.43,23.97
3/11/2019,57.58,23.65
3/8/2019,56.53,23.44
3/7/2019,56.30,23.41
3/6/2019,55.68,23.33
3/5/2019,56.08,23.44
3/4/2019,56.24,23.46
3/1/2019,56.96,24.12
2/28/2019,56.92,24.35
2/27/2019,56.72,24.31
2/26/2019,56.64,24.43
2/25/2019,56.78,24.36
2/22/2019,56.92,24.38
2/21/2019,56.15,24.13
2/20/2019,55.76,24.14
2/19/2019,55.44,23.97
2/15/2019,55.16,23.84
2/14/2019,54.03,23.31
2/13/2019,54.48,23.35
2/12/2019,54.42,23.33
2/11/2019,54.05,23.25
2/8/2019,53.95,23.12
2/7/2019,53.57,23.05
2/6/2019,53.79,23.13
2/5/2019,54.14,23.19
2/4/2019,54.04,23.17
2/1/2019,54.55,23.48
1/31/2019,55.06,23.52
1/30/2019,54.00,22.98
1/29/2019,53.28,24.02
1/28/2019,55.07,24.00
1/25/2019,56.40,23.99
1/24/2019,57.07,23.95
1/23/2019,57.76,24.17
1/22/2019,56.99,23.93
1/18/2019,57.09,24.23
1/17/2019,56.83,23.98
1/16/2019,57.08,23.91
1/15/2019,58.10,23.95
1/14/2019,58.03,23.96
1/11/2019,58.02,24.16
1/10/2019,57.60,23.79
1/9/2019,57.05,23.55
1/8/2019,58.38,24.48
1/7/2019,56.72,24.17
1/4/2019,56.36,23.74
1/3/2019,56.22,23.15
1/2/2019,56.02,23.12
12/31/2018,56.22,22.33
12/28/2018,55.27,22.27
12/27/2018,55.15,22.03
12/26/2018,54.44,21.97
12/24/2018,53.05,21.41
12/21/2018,54.92,22.15
12/20/2018,55.07,22.42
12/19/2018,55.86,23.33
12/18/2018,55.65,23.28
12/17/2018,55.95,23.37
12/14/2018,57.08,23.65
12/13/2018,57.09,23.41
12/12/2018,57.25,23.60
12/11/2018,58.85,23.24
12/10/2018,58.27,23.41
12/7/2018,57.68,23.59
12/6/2018,58.08,23.89
12/4/2018,58.09,24.05
12/3/2018,58.16,24.81
11/30/2018,60.30,24.45
11/29/2018,59.45,23.92
11/28/2018,60.06,24.05
11/27/2018,60.65,23.82
11/26/2018,59.17,23.44
11/23/2018,58.64,22.97
11/21/2018,59.16,23.30
11/20/2018,59.46,23.02
11/19/2018,60.62,23.75
11/16/2018,60.21,23.70
11/15/2018,59.08,23.57
11/14/2018,58.94,23.87
11/13/2018,58.66,23.73
11/12/2018,58.72,24.09
11/9/2018,58.46,24.02
11/8/2018,58.27,24.29
11/7/2018,57.65,24.34
11/6/2018,57.21,24.23
11/5/2018,57.21,23.97
11/2/2018,56.63,23.88
11/1/2018,56.05,23.86
10/31/2018,57.09,24.01
10/30/2018,58.18,23.84
10/29/2018,56.48,23.19
10/26/2018,55.51,22.76
10/25/2018,56.43,23.46
10/24/2018,57.42,23.76
10/23/2018,57.21,25.84
10/22/2018,54.98,25.56
10/19/2018,54.90,25.72
10/18/2018,54.65,25.43
10/17/2018,53.96,25.49
10/16/2018,53.70,25.35
10/15/2018,53.60,25.32
10/12/2018,53.73,25.24
10/11/2018,53.33,24.85
10/10/2018,54.33,25.71
10/9/2018,54.99,26.21
10/8/2018,55.02,26.69
10/5/2018,54.94,26.60
10/4/2018,55.02,26.70
10/3/2018,54.29,26.54
10/2/2018,54.42,26.54
10/1/2018,53.84,26.21
9/28/2018,53.39,26.28
9/27/2018,53.59,26.15
9/26/2018,53.14,26.10
9/25/2018,53.05,26.42
9/24/2018,53.54,26.54
9/21/2018,54.42,26.43
9/20/2018,53.95,26.17
9/19/2018,53.50,26.11
9/18/2018,54.39,26.39
9/17/2018,54.70,26.31
9/14/2018,54.55,26.29
9/13/2018,54.94,26.36
9/12/2018,54.97,26.15
9/11/2018,54.72,25.56
9/10/2018,54.12,25.35
9/7/2018,54.00,25.13
9/6/2018,54.29,25.18
9/5/2018,53.82,25.06
9/4/2018,53.19,24.93
8/31/2018,54.37,24.99
8/30/2018,54.75,25.01
8/29/2018,54.57,25.22
8/28/2018,54.65,25.56
8/27/2018,54.85,25.69
8/24/2018,54.78,25.54
8/23/2018,54.28,25.42
8/22/2018,54.14,25.57
8/21/2018,54.91,26.14
8/20/2018,54.65,25.91
8/17/2018,54.79,25.85
8/16/2018,54.27,25.89
8/15/2018,53.24,25.41
8/14/2018,52.87,25.23
8/13/2018,52.22,25.20
8/10/2018,52.47,25.24
8/9/2018,53.01,25.42
8/8/2018,52.70,25.32
8/7/2018,52.46,25.35
8/6/2018,52.48,25.13
8/3/2018,52.27,25.25
8/2/2018,51.98,24.92
8/1/2018,51.73,24.96
7/31/2018,51.64,25.02
7/30/2018,52.49,25.04
7/27/2018,52.01,24.32
7/26/2018,51.18,23.75
7/25/2018,50.91,23.67
7/24/2018,51.51,24.79
7/23/2018,50.75,24.26
7/20/2018,50.62,24.34
7/19/2018,50.75,24.47
7/18/2018,51.14,24.81
7/17/2018,51.43,24.85
7/16/2018,51.59,24.96
7/13/2018,51.41,24.78
7/12/2018,51.24,25.22
7/11/2018,51.34,24.94
7/10/2018,51.34,25.43
7/9/2018,50.74,25.16
7/6/2018,51.48,25.57
7/5/2018,51.28,25.51
7/3/2018,50.70,25.60
7/2/2018,50.42,25.20
6/29/2018,50.31,25.13
6/28/2018,50.86,25.19
6/27/2018,49.31,24.77
6/26/2018,49.30,24.74
6/25/2018,49.60,24.81
6/22/2018,49.76,24.80
6/21/2018,48.63,24.73
6/20/2018,48.09,25.04
6/19/2018,48.50,25.35
6/18/2018,47.46,25.19
6/15/2018,48.06,25.94
6/14/2018,47.82,25.45
6/13/2018,47.40,25.21
6/12/2018,48.81,26.88
6/11/2018,49.30,26.75
6/8/2018,49.18,26.47
6/7/2018,49.01,26.46
6/6/2018,48.41,26.12
6/5/2018,47.97,25.57
6/4/2018,47.82,25.36
6/1/2018,47.81,25.41
5/31/2018,47.67,25.29
5/30/2018,48.60,25.49
5/29/2018,48.20,25.30
5/25/2018,48.52,25.44
5/24/2018,48.64,25.65
5/23/2018,48.59,25.30
5/22/2018,48.81,25.38
5/21/2018,48.43,25.50
5/18/2018,47.74,25.08
5/17/2018,47.85,24.99
5/16/2018,47.86,25.28
5/15/2018,47.79,25.11
5/14/2018,48.49,25.19
5/11/2018,48.62,25.27
5/10/2018,47.20,24.95
5/9/2018,46.38,24.57
5/8/2018,47.02,24.81
5/7/2018,47.73,25.07
5/4/2018,48.19,25.15
5/3/2018,47.84,24.99
5/2/2018,47.75,25.09
5/1/2018,48.82,25.46
4/30/2018,49.35,25.59
4/27/2018,51.57,25.85
4/26/2018,49.76,25.90
4/25/2018,50.10,27.54
4/24/2018,49.67,27.39
4/23/2018,48.66,27.30
4/20/2018,47.90,27.13
4/19/2018,48.43,27.25
4/18/2018,48.62,27.55
4/17/2018,48.85,27.67
4/16/2018,48.39,27.89
4/13/2018,47.66,27.50
4/12/2018,47.74,27.51
4/11/2018,47.58,27.58
4/10/2018,48.27,28.02
4/9/2018,46.92,27.52
4/6/2018,47.48,27.88
4/5/2018,48.24,28.28
4/4/2018,47.93,28.08
4/3/2018,47.50,27.68
4/2/2018,47.16,27.47
3/29/2018,47.82,27.90
3/28/2018,48.00,27.83
3/27/2018,47.31,27.31
3/26/2018,47.07,27.15
3/23/2018,46.29,27.15
3/22/2018,46.88,27.68
3/21/2018,47.28,28.17
3/20/2018,47.69,28.44
3/19/2018,48.31,28.62
3/16/2018,48.56,28.95
3/15/2018,48.29,28.98
3/14/2018,48.45,28.98
3/13/2018,48.65,29.26
3/12/2018,48.80,29.23
3/9/2018,49.01,28.99
3/8/2018,49.01,29.04
3/7/2018,48.84,28.88
3/6/2018,48.89,28.85
3/5/2018,48.71,28.72
3/2/2018,48.26,28.44
3/1/2018,47.96,28.17
2/28/2018,47.74,28.41
2/27/2018,48.04,28.85
2/26/2018,49.09,29.31
2/23/2018,48.29,28.73
2/22/2018,47.87,28.54
2/21/2018,47.96,28.41
2/20/2018,48.92,28.77
2/16/2018,50.15,29.06
2/15/2018,49.74,28.95
2/14/2018,49.51,28.49
2/13/2018,50.08,28.64
2/12/2018,50.11,28.46
2/9/2018,49.88,28.21
2/8/2018,49.04,27.83
2/7/2018,51.01,28.90
2/6/2018,50.83,28.82
2/5/2018,50.50,28.66
2/2/2018,52.98,29.79
2/1/2018,54.30,30.64
1/31/2018,54.07,29.31
1/30/2018,53.90,29.30
1/29/2018,54.13,29.16
1/26/2018,54.72,29.59
1/25/2018,54.29,29.31
1/24/2018,54.22,28.97
1/23/2018,53.23,29.10
1/22/2018,53.46,29.63
1/19/2018,51.91,29.12
1/18/2018,51.55,29.07
1/17/2018,51.72,28.84
1/16/2018,51.66,28.73
1/12/2018,51.86,28.87
1/11/2018,52.11,28.55
1/10/2018,51.69,28.66
1/9/2018,51.61,29.34
1/8/2018,52.39,29.93
1/5/2018,52.48,29.85
1/4/2018,52.60,29.74
1/3/2018,52.43,29.46
1/2/2018,53.53,30.16
12/29/2017,52.93,30.42
12/28/2017,53.43,30.66
12/27/2017,53.28,30.43
12/26/2017,53.22,30.57
12/22/2017,53.19,30.47
12/21/2017,53.01,30.42
12/20/2017,52.77,30.17
12/19/2017,52.83,29.77
12/18/2017,53.25,30.10
12/15/2017,52.67,29.92
12/14/2017,52.34,29.53
12/13/2017,52.89,29.77
12/12/2017,53.19,29.81
12/11/2017,51.84,28.87
12/8/2017,51.09,28.74
12/7/2017,50.42,28.30
12/6/2017,50.68,28.26
12/5/2017,50.92,28.60
12/4/2017,51.72,29.16
12/1/2017,51.25,28.56
11/30/2017,50.89,28.47
11/29/2017,49.90,28.55
11/28/2017,48.82,27.72
11/27/2017,47.66,27.14
11/24/2017,47.01,27.24
11/22/2017,47.10,27.29
11/21/2017,46.18,26.86
11/20/2017,46.20,27.11
11/17/2017,45.42,27.00
11/16/2017,44.77,27.01
11/15/2017,44.11,26.46
11/14/2017,44.22,26.39
11/13/2017,44.75,26.74
11/10/2017,44.88,26.78
11/9/2017,45.07,26.61
11/8/2017,45.46,26.17
11/7/2017,45.57,25.88
11/6/2017,45.53,25.71
11/3/2017,47.42,26.06
11/2/2017,47.46,25.96
11/1/2017,47.83,26.25
10/31/2017,47.87,26.33
10/30/2017,47.83,26.25
10/27/2017,48.87,26.58
10/26/2017,48.89,26.36
10/25/2017,48.64,26.21
10/24/2017,48.94,27.28
10/23/2017,48.99,27.58
10/20/2017,49.53,27.81
10/19/2017,49.21,27.93
10/18/2017,48.65,27.94
10/17/2017,48.40,28.35
10/16/2017,48.09,28.30
10/13/2017,47.86,27.94
10/12/2017,48.35,28.06
10/11/2017,48.86,29.88
10/10/2017,49.14,30.13
10/9/2017,49.05,29.97
10/6/2017,48.81,30.20
10/5/2017,49.77,30.92
10/4/2017,49.90,30.91
10/3/2017,49.85,30.89
10/2/2017,49.36,30.60
9/29/2017,49.49,30.65
9/28/2017,49.41,30.55
9/27/2017,49.51,30.34
9/26/2017,49.51,30.30
9/25/2017,49.90,30.61
9/22/2017,49.90,30.20
9/21/2017,48.94,29.91
9/20/2017,49.48,30.07
9/19/2017,49.34,29.90
9/18/2017,48.09,29.28
9/15/2017,47.86,29.03
9/14/2017,47.18,28.42
9/13/2017,47.25,28.60
9/12/2017,46.79,28.37
9/11/2017,46.30,27.97
9/8/2017,46.11,27.85
9/7/2017,46.20,27.86
9/6/2017,46.91,28.62
9/5/2017,47.36,29.02
9/1/2017,47.92,29.33
8/31/2017,47.97,29.31
8/30/2017,48.12,29.48
8/29/2017,48.51,29.62
8/28/2017,48.61,29.69
8/25/2017,48.68,29.73
8/24/2017,48.31,29.49
8/23/2017,48.28,29.67
8/22/2017,48.35,29.72
8/21/2017,48.14,29.41
8/18/2017,47.69,29.24
8/17/2017,47.89,29.42
8/16/2017,48.41,29.92
8/15/2017,48.48,29.86
8/14/2017,48.78,30.13
8/11/2017,48.06,29.81
8/10/2017,48.02,29.88
8/9/2017,48.22,30.02
8/8/2017,48.60,30.02
8/7/2017,48.86,30.14
8/4/2017,48.91,30.07
8/3/2017,48.61,29.95
8/2/2017,48.21,29.95
8/1/2017,48.89,30.42
7/31/2017,48.40,30.52
7/28/2017,47.94,30.52
7/27/2017,47.81,30.84
7/26/2017,44.40,29.76
7/25/2017,43.98,28.34
7/24/2017,43.71,28.35
7/21/2017,44.23,28.57
7/20/2017,44.22,28.58
7/19/2017,43.45,28.27
7/18/2017,43.36,28.16
7/17/2017,43.66,28.48
7/14/2017,43.56,28.41
7/13/2017,43.49,28.34
7/12/2017,43.22,28.82
7/11/2017,42.89,28.64
7/10/2017,43.20,28.82
7/7/2017,43.48,28.94
7/6/2017,43.52,29.09
7/5/2017,44.65,29.83
7/3/2017,45.00,29.82
6/30/2017,44.66,29.52
6/29/2017,44.41,29.44
6/28/2017,44.84,29.69
6/27/2017,44.84,29.50
6/26/2017,45.75,29.85
6/23/2017,45.39,29.70
6/22/2017,45.42,29.81
6/21/2017,45.41,29.85
6/20/2017,45.94,30.25
6/19/2017,46.57,30.45
6/16/2017,46.63,30.49
6/15/2017,46.64,30.39
6/14/2017,46.69,30.30
6/13/2017,46.46,30.27
6/12/2017,47.19,30.57
6/9/2017,46.72,30.35
6/8/2017,46.19,30.13
6/7/2017,46.50,30.33
6/6/2017,46.44,30.31
6/5/2017,46.37,30.37
6/2/2017,46.44,30.42
6/1/2017,46.51,30.42
5/31/2017,46.64,30.15
5/30/2017,46.20,30.17
5/26/2017,45.32,29.83
5/25/2017,45.31,29.92
5/24/2017,45.04,29.85
5/23/2017,45.48,29.98
5/22/2017,45.48,29.93
5/19/2017,45.42,29.92
5/18/2017,45.04,29.70
5/17/2017,44.48,29.31
5/16/2017,45.31,29.88
5/15/2017,45.38,30.20
5/12/2017,45.84,30.12
5/11/2017,46.02,30.08
5/10/2017,46.38,30.09
5/9/2017,46.42,29.91
5/8/2017,46.63,30.18
5/5/2017,46.69,30.17
5/4/2017,45.88,29.74
5/3/2017,46.15,30.05
5/2/2017,45.91,30.48
5/1/2017,45.88,30.60
4/28/2017,45.91,31.01
4/27/2017,46.67,31.23
4/26/2017,47.36,31.65
4/25/2017,46.70,31.25
4/24/2017,47.05,31.32
4/21/2017,47.25,31.25
4/20/2017,48.41,31.58
4/19/2017,48.94,31.50
4/18/2017,49.22,31.50
4/17/2017,48.81,31.54
4/13/2017,48.62,31.52
4/12/2017,48.92,31.74
4/11/2017,48.70,31.54
4/10/2017,48.54,31.60
4/7/2017,48.66,31.76
4/6/2017,48.43,31.77
4/5/2017,49.02,32.48
4/4/2017,49.31,32.62
4/3/2017,49.18,32.53
3/31/2017,48.75,32.51
3/30/2017,49.06,32.68
3/29/2017,49.13,32.44
3/28/2017,49.30,32.52
3/27/2017,49.14,32.47
3/24/2017,49.68,32.62
3/23/2017,49.64,32.59
3/22/2017,49.71,32.59
3/21/2017,50.16,32.93
3/20/2017,50.24,33.19
3/17/2017,50.39,33.34
3/16/2017,50.04,33.21
3/15/2017,50.14,33.33
3/14/2017,49.36,32.94
3/13/2017,49.47,33.16
3/10/2017,49.35,33.14
3/9/2017,49.28,32.82
3/8/2017,49.16,32.69
3/7/2017,49.44,32.77
3/6/2017,50.03,32.83
3/3/2017,50.09,32.87
3/2/2017,49.98,32.92
3/1/2017,49.81,32.90
2/28/2017,49.63,32.70
2/27/2017,49.94,32.72
2/24/2017,50.60,33.15
2/23/2017,50.31,32.83
2/22/2017,49.67,32.54
2/21/2017,49.43,32.65
2/17/2017,49.19,32.46
2/16/2017,48.46,32.28
2/15/2017,48.08,32.18
2/14/2017,48.27,31.89
2/13/2017,48.55,31.81
2/10/2017,48.98,32.38
2/9/2017,48.81,32.33
2/8/2017,48.37,32.25
2/7/2017,48.04,32.18
2/6/2017,48.03,32.13
2/3/2017,48.58,32.28
2/2/2017,48.28,32.22
2/1/2017,48.39,32.91
1/31/2017,49.01,32.99
1/30/2017,49.37,32.72
1/27/2017,49.60,32.87
1/26/2017,49.12,32.69
1/25/2017,49.77,32.39
1/24/2017,50.12,32.37
1/23/2017,52.41,32.87
1/20/2017,52.72,32.44
1/19/2017,52.36,32.08
1/18/2017,52.25,31.93
1/17/2017,52.74,32.17
1/13/2017,52.55,32.05
1/12/2017,52.68,32.09
1/11/2017,52.46,31.78
1/10/2017,52.76,31.93
1/9/2017,52.68,31.93
1/6/2017,53.26,32.33
1/5/2017,54.64,33.37
1/4/2017,54.52,33.47
1/3/2017,54.58,33.66
12/30/2016,53.38,33.28
12/29/2016,53.74,33.38
12/28/2016,53.44,33.27
12/27/2016,53.64,33.37
12/23/2016,53.68,33.44
12/22/2016,53.65,33.43
12/21/2016,52.97,33.15
12/20/2016,53.12,33.23
12/19/2016,52.91,32.96
12/16/2016,52.27,32.61
12/15/2016,51.81,32.47
12/14/2016,51.63,32.16
12/13/2016,52.36,32.37
12/12/2016,51.76,32.18
12/9/2016,51.49,31.60
12/8/2016,51.13,31.62
12/7/2016,51.38,31.65
12/6/2016,50.36,30.79
12/5/2016,49.75,30.23
12/2/2016,49.81,30.21
12/1/2016,49.87,30.42
11/30/2016,49.90,30.23
11/29/2016,50.96,30.89
11/28/2016,51.12,30.94
11/25/2016,50.67,30.68
11/23/2016,50.23,30.31
11/22/2016,49.49,30.17
11/21/2016,48.31,29.53
11/18/2016,48.07,29.39
11/17/2016,47.84,29.27
11/16/2016,47.93,29.07
11/15/2016,47.37,28.77
11/14/2016,46.18,28.27
11/11/2016,46.69,28.57
11/10/2016,46.69,28.62
11/9/2016,47.86,29.30
11/8/2016,47.65,28.95
11/7/2016,47.46,28.80
11/4/2016,47.08,28.56
11/3/2016,46.87,28.66
11/2/2016,46.94,28.46
11/1/2016,47.66,28.61
10/31/2016,48.10,28.79
10/28/2016,48.21,28.57
10/27/2016,48.54,28.58
10/26/2016,47.63,28.51
10/25/2016,47.84,28.72
10/24/2016,48.21,28.84
10/21/2016,48.20,29.34
10/20/2016,49.14,30.24
10/19/2016,50.38,30.82
10/18/2016,50.27,30.80
10/17/2016,50.43,30.73
10/14/2016,50.28,30.69
10/13/2016,50.29,30.81
10/12/2016,50.30,30.78
10/11/2016,49.90,30.60
10/10/2016,50.19,30.53
10/7/2016,49.92,30.42
10/6/2016,50.26,30.60
10/5/2016,50.27,30.64
10/4/2016,51.26,31.22
10/3/2016,51.88,31.90
9/30/2016,51.98,31.78
9/29/2016,52.12,31.87
9/28/2016,52.06,31.97
9/27/2016,52.49,32.44
9/26/2016,52.15,32.19
9/23/2016,52.56,32.30
9/22/2016,52.35,32.17
9/21/2016,51.87,31.75
9/20/2016,51.27,31.27
9/19/2016,51.20,31.35
9/16/2016,51.88,31.46
9/15/2016,51.98,31.65
9/14/2016,51.49,31.21
9/13/2016,51.45,31.28
9/12/2016,52.57,31.86
9/9/2016,51.82,31.07
9/8/2016,53.60,32.23
9/7/2016,53.71,32.29
9/6/2016,53.51,32.26
9/2/2016,52.88,32.04
9/1/2016,52.56,32.05
8/31/2016,52.33,31.99
8/30/2016,52.27,32.00
8/29/2016,52.50,32.08
8/26/2016,52.07,31.83
8/25/2016,52.75,32.14
8/24/2016,52.53,31.98
8/23/2016,52.63,31.97
8/22/2016,52.55,32.01
8/19/2016,52.45,32.09
8/18/2016,52.87,32.40
8/17/2016,53.17,32.76
8/16/2016,52.76,32.83
8/15/2016,53.61,33.66
8/12/2016,53.65,33.87
8/11/2016,53.86,33.95
8/10/2016,53.81,33.80
8/9/2016,53.66,33.71
8/8/2016,53.59,33.59
8/5/2016,53.64,33.77
8/4/2016,53.93,33.71
8/3/2016,53.90,33.76
8/2/2016,54.00,33.77
8/1/2016,54.50,33.79
7/29/2016,55.41,33.88
7/28/2016,54.86,33.32
7/27/2016,55.32,33.46
7/26/2016,54.81,33.16
7/25/2016,55.87,33.60
7/22/2016,56.10,33.73
7/21/2016,55.37,33.27
7/20/2016,55.62,33.42
7/19/2016,55.70,33.47
7/18/2016,55.93,33.53
7/15/2016,55.84,33.56
7/14/2016,55.84,33.47
7/13/2016,56.00,33.33
7/12/2016,55.47,33.19
7/11/2016,55.93,33.26
7/8/2016,55.90,33.34
7/7/2016,55.38,33.10
7/6/2016,56.26,33.73
7/5/2016,56.53,33.92
7/1/2016,56.23,34.02
6/30/2016,55.84,33.81
6/29/2016,55.06,33.29
6/28/2016,54.82,32.88
6/27/2016,54.74,32.89
6/24/2016,54.43,32.49
6/23/2016,54.67,32.77
6/22/2016,54.03,32.32
6/21/2016,54.10,32.14
6/20/2016,53.76,31.91
6/17/2016,53.78,31.87
6/16/2016,53.46,31.68
6/15/2016,52.84,31.53
6/14/2016,52.99,31.60
6/13/2016,52.57,31.45
6/10/2016,52.67,31.56
6/9/2016,51.95,31.37
6/8/2016,51.52,31.19
6/7/2016,51.75,31.14
6/6/2016,50.71,30.78
6/3/2016,50.92,30.68
6/2/2016,50.77,30.39
6/1/2016,50.43,30.31
5/31/2016,50.90,30.64
5/27/2016,50.62,30.51
5/26/2016,50.16,30.39
5/25/2016,49.85,30.22
5/24/2016,49.58,30.13
5/23/2016,49.14,29.99
5/20/2016,49.66,30.09
5/19/2016,49.63,30.08
5/18/2016,50.39,30.09
5/17/2016,50.90,30.60
5/16/2016,51.23,30.74
5/13/2016,50.94,30.64
5/12/2016,51.47,30.95
5/11/2016,51.15,30.66
5/10/2016,51.54,30.76
5/9/2016,51.08,30.41
5/6/2016,51.12,30.51
5/5/2016,50.84,30.31
5/4/2016,50.84,30.42
5/3/2016,50.68,30.45
5/2/2016,51.32,30.60
4/29/2016,50.94,30.38
4/28/2016,51.02,30.24
4/27/2016,51.69,30.30
4/26/2016,50.44,29.81
4/25/2016,50.76,29.90
4/22/2016,50.55,29.79
4/21/2016,50.03,29.63
4/20/2016,51.75,30.30
4/19/2016,52.08,30.46
4/18/2016,51.73,30.24
4/15/2016,51.35,30.11
4/14/2016,51.36,30.06
4/13/2016,51.29,29.93
4/12/2016,51.95,30.26
4/11/2016,51.61,30.04
4/8/2016,52.18,30.13
4/7/2016,52.00,30.20
4/6/2016,53.52,30.24
4/5/2016,54.09,30.67
4/4/2016,54.42,30.80
4/1/2016,54.01,30.56
3/31/2016,54.08,30.65
3/30/2016,54.04,30.81
3/29/2016,54.05,30.87
3/28/2016,53.40,30.57
3/24/2016,53.56,30.42
3/23/2016,52.91,30.16
3/22/2016,53.21,30.23
3/21/2016,53.44,30.46
3/18/2016,53.24,30.17
3/17/2016,53.63,30.61
3/16/2016,53.21,30.34
3/15/2016,52.67,30.14
3/14/2016,52.54,29.99
3/11/2016,52.53,30.02
3/10/2016,52.32,29.98
3/9/2016,52.34,29.72
3/8/2016,52.46,29.81
3/7/2016,52.21,29.84
3/4/2016,51.81,29.68
3/3/2016,51.89,29.73
3/2/2016,52.12,29.49
3/1/2016,51.46,29.26
2/29/2016,50.73,28.91
2/26/2016,51.02,29.05
2/25/2016,51.11,29.24
2/24/2016,50.82,29.03
2/23/2016,50.63,28.75
2/22/2016,51.07,28.84
2/19/2016,50.86,28.62
2/18/2016,50.94,28.95
2/17/2016,50.32,28.67
2/16/2016,50.24,28.68
2/12/2016,50.11,28.54
2/11/2016,49.39,28.34
2/10/2016,49.98,28.51
2/9/2016,50.15,28.68
2/8/2016,50.74,29.04
2/5/2016,50.97,28.86
2/4/2016,50.43,28.59
2/3/2016,50.62,28.73
2/2/2016,49.91,28.22
2/1/2016,50.76,28.31
1/29/2016,49.97,28.22
1/28/2016,49.01,27.80
1/27/2016,49.03,27.76
1/26/2016,48.25,27.70
1/25/2016,47.03,27.39
1/22/2016,47.04,27.50
1/21/2016,45.87,27.03
1/20/2016,44.42,26.53
1/19/2016,44.87,27.00
1/15/2016,44.43,26.60
1/14/2016,44.87,26.84
1/13/2016,44.15,26.40
1/12/2016,44.93,26.53
1/11/2016,45.09,26.57
1/8/2016,44.83,26.25
1/7/2016,45.27,26.22
1/6/2016,45.52,26.65
1/5/2016,46.50,27.07
1/4/2016,45.87,26.88
12/31/2015,46.22,26.93
12/30/2015,46.77,27.18
12/29/2015,47.21,27.33
12/28/2015,46.75,27.20
12/24/2015,46.71,27.12
12/23/2015,46.95,27.22
12/22/2015,46.34,26.93
12/21/2015,45.90,26.68
12/18/2015,45.56,26.29
12/17/2015,46.10,26.63
12/16/2015,46.51,26.92
12/15/2015,45.55,26.46
12/14/2015,45.45,26.29
12/11/2015,44.82,25.96
12/10/2015,45.32,26.35
12/9/2015,45.36,26.27
12/8/2015,45.70,26.49
12/7/2015,46.06,26.82
12/4/2015,45.71,26.69
12/3/2015,44.56,25.90
12/2/2015,44.92,26.26
12/1/2015,45.58,26.43
11/30/2015,45.45,26.35
11/27/2015,45.23,26.27
11/25/2015,44.92,26.18
11/24/2015,45.19,26.13
11/23/2015,44.99,26.18
11/20/2015,45.39,26.34
11/19/2015,45.76,26.31
11/18/2015,45.38,26.25
11/17/2015,45.08,26.03
11/16/2015,45.04,25.85
11/13/2015,44.23,25.28
11/12/2015,44.83,25.58
11/11/2015,45.32,25.76
11/10/2015,45.10,25.66
11/9/2015,45.30,25.70
11/6/2015,45.78,25.95
11/5/2015,46.20,26.09
11/4/2015,46.14,26.20
11/3/2015,46.45,26.32
11/2/2015,46.78,26.30
10/30/2015,46.88,26.22
10/29/2015,46.40,26.25
10/28/2015,46.48,26.15
10/27/2015,46.17,25.99
10/26/2015,46.36,26.34
10/23/2015,46.16,26.40
10/22/2015,45.89,26.57
10/21/2015,44.86,26.29
10/20/2015,45.24,26.41
10/19/2015,44.70,26.32
10/16/2015,44.70,26.47
10/15/2015,44.67,26.21
10/14/2015,43.99,26.03
10/13/2015,44.36,26.00
10/12/2015,44.30,26.06
10/9/2015,44.16,25.93
10/8/2015,44.23,26.14
10/7/2015,43.85,25.92
10/6/2015,44.06,26.07
10/5/2015,44.00,26.16
10/2/2015,42.84,25.54
10/1/2015,42.96,25.46
9/30/2015,43.51,25.49
9/29/2015,43.53,25.10
9/28/2015,43.74,24.96
9/25/2015,44.22,25.30
9/24/2015,44.09,25.13
9/23/2015,43.98,25.20
9/22/2015,44.43,25.25
9/21/2015,44.80,25.48
9/18/2015,44.57,25.47
9/17/2015,45.23,25.65
9/16/2015,46.19,25.78
9/15/2015,46.37,25.71
9/14/2015,45.65,25.47
9/11/2015,45.73,25.60
9/10/2015,45.46,25.63
9/9/2015,45.39,25.65
9/8/2015,45.88,25.93
9/4/2015,44.82,25.48
9/3/2015,45.72,25.85
9/2/2015,45.35,25.68
9/1/2015,44.90,25.29
8/31/2015,46.01,25.98
8/28/2015,46.07,26.05
8/27/2015,46.19,26.17
8/26/2015,45.16,25.58
8/25/2015,43.50,24.88
8/24/2015,44.74,25.33
8/21/2015,46.10,26.12
8/20/2015,46.88,26.57
8/19/2015,47.44,26.89
8/18/2015,47.46,26.88
8/17/2015,47.52,26.79
8/14/2015,47.49,26.64
8/13/2015,47.66,26.46
8/12/2015,47.85,26.62
8/11/2015,47.60,27.11
8/10/2015,47.23,27.22
8/7/2015,46.36,26.77
8/6/2015,46.63,26.79
8/5/2015,46.64,27.05
8/4/2015,46.67,27.06
8/3/2015,46.97,27.12
7/31/2015,46.79,27.18
7/30/2015,46.67,27.23
7/29/2015,46.56,27.15
7/28/2015,45.89,26.86
